"source_file","page","list_title","document_notes","location_group","section","producer","item","ano","qty","posicion","raw_line"
"222 borgoña_tintos.pdf","5","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 4","","Trapet","Gevrey-Chambertin 1er Cru En Ergot","2022","2","Balda 5 · B","Gevrey-Chambertin 1er Cru En Ergot 2022 2 Balda 5 · B"
"222 borgoña_tintos.pdf","5","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 4","","Vincent Girardin","Gevrey-Chambertin ‘Vieilles Vignes’","2022","4","Balda 4 · Centro","Gevrey-Chambertin ‘Vieilles Vignes’ 2022 4 Balda 4 · Centro"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Anne Gros","Clos de Vougeot ‘Le Grand Maupertui’ (Grand Cru)","2022","1","Balda 6 · Izquierda","Clos de Vougeot ‘Le Grand Maupertui’ (Grand Cru) 2022 1 Balda 6 · Izquierda"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Chambertin (Grand Cru)","2017","1","Balda 5 · B","Chambertin (Grand Cru) 2017 1 Balda 5 · B"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Charmes-Chambertin (Grand Cru)","2005","2","Balda 5 · E","Charmes-Chambertin (Grand Cru) 2005 2 Balda 5 · E"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Clos de la Roche (Grand Cru)","2010","2","Balda 5 · E","Clos de la Roche (Grand Cru) 2010 2 Balda 5 · E"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Clos de la Roche (Grand Cru)","2016","2","Balda 5 · E","Clos de la Roche (Grand Cru) 2016 2 Balda 5 · E"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Gevrey-Chambertin 1er Cru Clos St-Jacques","2008","1","Balda 5 · D","Gevrey-Chambertin 1er Cru Clos St-Jacques 2008 1 Balda 5 · D"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Armand Rousseau","Ruchottes-Chambertin Clos des Ruchottes (Grand Cru)","—","2","Balda 5 · D","Ruchottes-Chambertin Clos des Ruchottes (Grand Cru) — 2 Balda 5 · D"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Chandon de Briailles","Corton Clos du Roi (Grand Cru)","2022","3","Balda 4 · Derecha","Corton Clos du Roi (Grand Cru) 2022 3 Balda 4 · Derecha"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Comtes Georges de Vogüé","Musigny (Grand Cru)","2022","1","Balda 5 · C","Musigny (Grand Cru) 2022 1 Balda 5 · C"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","D. L’Arlot","Romanée-Saint-Vivant (Grand Cru)","2023","3","Balda 6 · Izquierda","Romanée-Saint-Vivant (Grand Cru) 2023 3 Balda 6 · Izquierda"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","de Eugénie","Clos de Vougeot (Grand Cru)","2021","2","Balda 6 · Izquierda","Clos de Vougeot (Grand Cru) 2021 2 Balda 6 · Izquierda"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","de Montille","Corton Clos du Roi (Grand Cru)","2022","2","Balda 4 · Derecha","Corton Clos du Roi (Grand Cru) 2022 2 Balda 4 · Derecha"
"222 borgoña_tintos.pdf","6","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","des Perdrix","Échezeaux (Grand Cru)","2023","3","Balda 4 · Derecha","Échezeaux (Grand Cru) 2023 3 Balda 4 · Derecha"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Domaine Bart","Bonnes-Mares (Grand Cru)","2023","1","Balda 3 · Izquierda","Bonnes-Mares (Grand Cru) 2023 1 Balda 3 · Izquierda"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Domaine Ponsot","Clos de la Roche (Grand Cru) – VV","2023","2","Balda 3 · Derecha","Clos de la Roche (Grand Cru) – VV 2023 2 Balda 3 · Derecha"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","DRC","Grands-Échezeaux","2019","1","Balda 1 · Izquierda","Grands-Échezeaux 2019 1 Balda 1 · Izquierda"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","DRC","Romanée-Saint-Vivant","2019","2","Balda 1 · Izquierda","Romanée-Saint-Vivant 2019 2 Balda 1 · Izquierda"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Dujac","Charmes-Chambertin (Grand Cru)","2022","3","Balda 6 · Centro","Charmes-Chambertin (Grand Cru) 2022 3 Balda 6 · Centro"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Dujac","Charmes-Chambertin (Grand Cru)","2023","2","Balda 6 · Centro","Charmes-Chambertin (Grand Cru) 2023 2 Balda 6 · Centro"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Frédéric Mugnier","Chambolle-Musigny 1er Cru Les Fuées","2020","2","Balda 1 · Centro","Chambolle-Musigny 1er Cru Les Fuées 2020 2 Balda 1 · Centro"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Frédéric Mugnier","Chambolle-Musigny 1er Cru Les Fuées","2021","1","Balda 1 · Centro","Chambolle-Musigny 1er Cru Les Fuées 2021 1 Balda 1 · Centro"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","G. Roumier","Bonnes-Mares (Grand Cru)","2019","2","Balda 5 · C","Bonnes-Mares (Grand Cru) 2019 2 Balda 5 · C"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Henri Magnien","Corton (Grand Cru) ‘Les Grandes Lolières’","2022","3","Balda 6 · Derecha","Corton (Grand Cru) ‘Les Grandes Lolières’ 2022 3 Balda 6 · Derecha"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Henri Magnien","Ruchottes-Chambertin (Grand Cru)","2023","2","Balda 3 · Izquierda","Ruchottes-Chambertin (Grand Cru) 2023 2 Balda 3 · Izquierda"
"222 borgoña_tintos.pdf","7","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Hubert Lignier","Clos de Vougeot (Grand Cru)","2021","1","Balda 5 · C","Clos de Vougeot (Grand Cru) 2021 1 Balda 5 · C"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Hubert Lignier","Chambolle-Musigny 1er Cru Les Amoureuses","2015","1","Balda 5 · A","Chambolle-Musigny 1er Cru Les Amoureuses 2015 1 Balda 5 · A"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Hubert Lignier","Chambolle-Musigny 1er Cru Les Amoureuses","2018","1","Balda 5 · A","Chambolle-Musigny 1er Cru Les Amoureuses 2018 1 Balda 5 · A"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Hubert Lignier","Chambolle-Musigny 1er Cru Les Amoureuses","2019","1","Balda 5 · A","Chambolle-Musigny 1er Cru Les Amoureuses 2019 1 Balda 5 · A"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Hubert Lignier","Chambolle-Musigny 1er Cru Les Amoureuses","2020","1","Balda 5 · A","Chambolle-Musigny 1er Cru Les Amoureuses 2020 1 Balda 5 · A"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Jean Grivot","Clos de Vougeot (Grand Cru)","2022","1","Balda 6 · Izquierda","Clos de Vougeot (Grand Cru) 2022 1 Balda 6 · Izquierda"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Jean Grivot","Clos de Vougeot (Grand Cru)","2022","1","Balda 3 · Izquierda","Clos de Vougeot (Grand Cru) 2022 1 Balda 3 · Izquierda"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Jean Grivot","Clos de Vougeot (Grand Cru)","2022","1","Balda 5 · B","Clos de Vougeot (Grand Cru) 2022 1 Balda 5 · B"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Jean Grivot","Romanée-Saint-Vivant (Grand Cru)","2023","1","Balda 5 · C","Romanée-Saint-Vivant (Grand Cru) 2023 1 Balda 5 · C"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Jean Grivot","Romanée-Saint-Vivant (Grand Cru)","2023","1","Balda 6 · Centro","Romanée-Saint-Vivant (Grand Cru) 2023 1 Balda 6 · Centro"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Louis Jadot","Bonnes-Mares (Grand Cru)","2022","2","Balda 5 · A","Bonnes-Mares (Grand Cru) 2022 2 Balda 5 · A"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Louis Jadot","Clos Saint-Denis (Grand Cru)","2022","2","Balda 6 · Derecha","Clos Saint-Denis (Grand Cru) 2022 2 Balda 6 · Derecha"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Louis Jadot","Échezeaux (Grand Cru)","2022","1","Balda 5 · C","Échezeaux (Grand Cru) 2022 1 Balda 5 · C"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Lucien Le Moine","Bonnes-Mares (Grand Cru)","2022","2","Balda 5 · D","Bonnes-Mares (Grand Cru) 2022 2 Balda 5 · D"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Lucien Le Moine","Charmes-Chambertin (Grand Cru)","2022","1","Balda 7 · Derecha","Charmes-Chambertin (Grand Cru) 2022 1 Balda 7 · Derecha"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Lucien Le Moine","Latricières-Chambertin (Grand Cru)","2022","3","Balda 6 · Centro","Latricières-Chambertin (Grand Cru) 2022 3 Balda 6 · Centro"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Michel Noëllat","Échezeaux (Grand Cru)","2022","2","Balda 6 · Centro","Échezeaux (Grand Cru) 2022 2 Balda 6 · Centro"
"222 borgoña_tintos.pdf","8","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Michel Noëllat","Clos de Vougeot","2015","2","Balda 1 · Centro","Clos de Vougeot 2015 2 Balda 1 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Charmes-Chambertin","2023","2","Balda 2 · Derecha","Charmes-Chambertin 2023 2 Balda 2 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Clos de Vougeot (Grand Cru)","2023","2","Balda 3 · Derecha","Clos de Vougeot (Grand Cru) 2023 2 Balda 3 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Nuits-Saint-Georges","2023","3","Balda 1 · Derecha","Nuits-Saint-Georges 2023 3 Balda 1 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Vosne-Romanée 1er Cru Les Chaumes","2023","1","Balda 1 · Derecha","Vosne-Romanée 1er Cru Les Chaumes 2023 1 Balda 1 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Échezeaux","2022","1","Balda 2 · Derecha","Échezeaux 2022 1 Balda 2 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Échezeaux","2023","2","Balda 2 · Derecha","Échezeaux 2023 2 Balda 2 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Chambertin (Grand Cru)","2019","3","Balda 3 · Centro","Chambertin (Grand Cru) 2019 3 Balda 3 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Chambertin Clos de Bèze (Grand Cru)","2019","2","Balda 3 · Centro","Chambertin Clos de Bèze (Grand Cru) 2019 2 Balda 3 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Chapelle-Chambertin (Grand Cru)","2019","—","Balda 3 · Centro","Chapelle-Chambertin (Grand Cru) 2019 — Balda 3 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Charmes-Chambertin (Grand Cru)","2019","2","Balda 3 · Derecha","Charmes-Chambertin (Grand Cru) 2019 2 Balda 3 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pacalet","Morey-Saint-Denis ‘La Rue de Vergy’","2019","3","Balda 7 · Izquierda","Morey-Saint-Denis ‘La Rue de Vergy’ 2019 3 Balda 7 · Izquierda"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Pierre Damoy","Chambertin Clos de Bèze (Grand Cru)","2018","1","Balda 7 · Derecha","Chambertin Clos de Bèze (Grand Cru) 2018 1 Balda 7 · Derecha"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Chambertin Clos de Bèze","2022","2","Balda 2 · Izquierda","Chambertin Clos de Bèze 2022 2 Balda 2 · Izquierda"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Clos de Vougeot","2020","3","Balda 2 · Izquierda","Clos de Vougeot 2020 3 Balda 2 · Izquierda"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Clos de Vougeot","2022","2","Balda 2 · Centro","Clos de Vougeot 2022 2 Balda 2 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Clos Goillotte","2017","1","Balda 2 · Centro","Clos Goillotte 2017 1 Balda 2 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Vin de France","2022","3","Balda 7 · Izquierda","Vin de France 2022 3 Balda 7 · Izquierda"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Vosne-Romanée","2020","1","Balda 2 · Centro","Vosne-Romanée 2020 1 Balda 2 · Centro"
"222 borgoña_tintos.pdf","9","Borgoña tintos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando Cava 4 y Cava 5 (PA)","PA – Cava 5","","Prieuré Roch","Vosne-Romanée Clos Goillotte","2022","3","Balda 7 · Centro","Vosne-Romanée Clos Goillotte 2022 3 Balda 7 · Centro"
